wait yesterday,0.0,1.0,0.0,0.0,ham
reach home safe n sound liao,0.0,0.5,0.5,0.4588,ham
velli good ye pleas,0.0,0.508,0.492,0.4404,ham
hi wkend ok journey terribl wk good huge back log mark,0.0,0.519,0.481,0.7506,ham
two letter copi co one messag speak soon,0.0,1.0,0.0,0.0,ham
alex know guy sell mid he south tampa dont think could set like,0.0,0.828,0.172,0.3612,ham
dont messag offer,0.0,1.0,0.0,0.0,ham
mobil mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd freefon stoptx,0.0,0.829,0.171,0.5106,spam
hey babe u doin wot u nite love anni x,0.0,0.682,0.318,0.6369,ham
remind get shall,0.0,1.0,0.0,0.0,ham
that v romant,0.0,1.0,0.0,0.0,ham
hello damn christma thing think decid keep mp doesnt work,0.231,0.769,0.0,-0.4019,ham
new messag pleas call,0.0,1.0,0.0,0.0,spam
hi darlin im missin u hope good time u back time u give call home jess xx,0.0,0.721,0.279,0.7003,ham
hi mailbox messag sm alert messag match pleas call back retriev messag match,0.0,0.845,0.155,0.296,spam
draw vai dont think,0.0,1.0,0.0,0.0,ham
dont pick call someth import tell hrishi,0.0,1.0,0.0,0.0,ham
congrat year special cinema pass call c suprman v matrix starwar etc free bxipw pm dont miss,0.0,0.653,0.347,0.7539,spam
nothin come mind ü help buy hanger lor ur laptop heavi,0.0,0.787,0.213,0.4019,ham
ltgt that guess that easi enough,0.0,1.0,0.0,0.0,ham
make babi yo tho,0.0,1.0,0.0,0.0,ham
tell friend come round til like ltgt ish,0.0,0.513,0.487,0.6908,ham
friendship poem dear dear u r near hear dont get fear live cheer tear u r alway dear gud ni,0.0,0.457,0.543,0.9396,ham
still area restaur ill tri come back soon,0.286,0.714,0.0,-0.4215,ham
aight thatll work thank,0.0,0.545,0.455,0.3612,ham
win year suppli cd store ur choic worth enter weekli draw txt music tsc,0.0,0.678,0.322,0.6908,spam
mobi pub quizwin high street prize u know new duchess cornwal txt first name unsub stop sp arrow,0.102,0.744,0.153,0.2732,spam
sleep bag blanket paper phone detail anyth els,0.0,1.0,0.0,0.0,ham
nokia get win free auction take part send nokia hgsuiteland rowwjhl,0.0,0.559,0.441,0.7964,spam
congratul thank good friend u xma prize claim easi call p per minut btnationalr,0.0,0.457,0.543,0.8979,spam
game thedailydraw dear helen dozen free game great prizeswith,0.0,0.375,0.625,0.875,spam
guy,0.0,1.0,0.0,0.0,ham
also chat awesom dont make regular unless see person,0.0,1.0,0.0,0.0,ham
that signific dont worri,0.0,1.0,0.0,0.0,ham
that caus old live high,0.0,1.0,0.0,0.0,ham
waqt se pehl naseeb se zyada kisi ko kuch nahi miltazindgi wo nahi jo hum socht hai zindgi wo hai jo ham jeetey hai,0.0,1.0,0.0,0.0,ham
way offic da,0.0,1.0,0.0,0.0,ham
place want da,0.0,0.606,0.394,0.0772,ham
pain couldnt come wors time,0.452,0.548,0.0,-0.5106,ham
ok,0.0,0.0,1.0,0.296,ham
stalk u,0.0,1.0,0.0,0.0,ham
sorri dude dont know forgot even dan remind sorri hope guy fun,0.0,0.617,0.383,0.7351,ham
ok lor,0.0,0.312,0.688,0.296,ham
app class varaya elaya,0.0,1.0,0.0,0.0,ham
xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish u merri xma,0.0,0.607,0.393,0.8658,ham
urgent mobil number bonu caller prize nd attempt reach call asap box nqp ppm,0.0,0.571,0.429,0.6705,spam
day ask anand number,0.0,0.698,0.302,0.0772,ham
surf onlin store offer want buy thing,0.0,0.822,0.178,0.0772,ham
long beach lor expect u dinner,0.0,1.0,0.0,0.0,ham
home way,0.0,1.0,0.0,0.0,ham
fine thank,0.0,0.0,1.0,0.5106,ham
happen tell truth,0.0,0.465,0.535,0.3182,ham
like italian food,0.0,0.444,0.556,0.3612,ham
weird know one point,0.362,0.638,0.0,-0.1779,ham
aww must nearli deadwel jez iscom todo workand whilltak forev,0.0,1.0,0.0,0.0,ham
tell friend plan valentin day lturlgt,0.0,0.61,0.39,0.4939,ham
alright see bit,0.0,0.5,0.5,0.25,ham
cheer messag zogtoriu ive stare phone age decid whether text,0.0,0.732,0.268,0.5106,ham
take care financi problemi help,0.0,0.337,0.663,0.7096,ham
tell dear happen talk like alian,0.0,0.44,0.56,0.6249,ham
doubl min txt orang price linerent motorola sonyericsson btooth freenokia free call mobileupd oroptouthvd,0.0,0.798,0.202,0.5106,spam
go write msg put dictionari mode cover screen hand press ltgt gentli remov ur hand interest,0.0,0.58,0.42,0.8555,ham
oki,0.0,1.0,0.0,0.0,ham
hi yiju meet u tmr,0.0,1.0,0.0,0.0,ham
posibl dnt live ltgt centuri cm frwd n thnk differ,0.0,1.0,0.0,0.0,ham
dint slept afternoon,0.0,1.0,0.0,0.0,ham
seem unnecessarili affection,0.0,0.37,0.63,0.5267,ham
yar els ill thk sort funni thing,0.318,0.682,0.0,-0.4215,ham
place man,0.0,1.0,0.0,0.0,ham
download mani rington u like restrict choos u even send yr buddi txt sir,0.152,0.702,0.146,-0.0258,spam
that cool day,0.0,0.465,0.535,0.3182,ham
pleas call immedi urgent messag wait,0.0,0.735,0.265,0.2023,spam
r go ltgt bu,0.0,1.0,0.0,0.0,ham
hello love went day alright think sweet send jolt heart remind love hear scream across sea world hear ahmad al hallaq love own possess passion kiss,0.057,0.359,0.584,0.9774,ham
nohe join today,0.0,0.476,0.524,0.296,ham
okay well thank clarif,0.0,0.133,0.867,0.6705,ham
ill talk other probabl come earli tomorrow,0.318,0.682,0.0,-0.4215,ham
spook mob halloween collect logo pic messag plu free eeri tone txt card spook zed p per logop,0.0,0.837,0.163,0.5106,spam
money issu weigh thank breath easier ill make sure dont regret thank,0.236,0.288,0.477,0.6152,ham
hi im sorri miss call pl call back,0.186,0.814,0.0,-0.1531,ham
hope youv settl new school year wishin gr day,0.0,0.734,0.266,0.4404,ham
fantasi footbal back tv go sky gamestar sky activ play k dream team score start saturday regist nowski opt,0.0,0.794,0.206,0.5267,spam
ok need tell anyth go sleep good night,0.0,0.541,0.459,0.6249,ham
ok tri week end cours coimbator,0.0,0.694,0.306,0.296,ham
tone club sub expir resub repli monoc mono polyc poli weekli p per week txt stop stop msg free stream,0.178,0.688,0.134,-0.0258,spam
v nice sheffield tom air opinion categori b use measur ethnic next censu busi transcrib,0.0,0.833,0.167,0.4215,ham
r home come within min,0.0,1.0,0.0,0.0,ham
boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid aproach gal dt time truck speed toward gal wn hit girld boy ran like hell n save ask hw cn u run fast boy repli boost secret energi n instantli girl shout energi n thi live happili gthr drink boost evrydi moral stori hv free msgsd gud ni,0.057,0.711,0.232,0.9186,ham
day ü say ü cut ur hair paragon call hair sens ü noe much hair cut,0.231,0.769,0.0,-0.4939,ham
hmm mani unfortun pic obvious arent hot cake kinda fun tho,0.0,0.769,0.231,0.4601,ham
watch tv lor funni bluff wat izzit thk imposs us,0.0,1.0,0.0,0.0,ham
xma prize draw tri contact u today draw show prize guarante call land line valid hr,0.0,0.68,0.32,0.765,spam
dunno lei neva say,0.0,1.0,0.0,0.0,ham
thanx day u r goodmat think ur rite sari asusu u cheer love u franyxxxxx,0.0,0.634,0.366,0.8176,ham
im way home went chang batt watch go shop bit lor,0.0,1.0,0.0,0.0,ham
ye place town meet excit adult singl uk txt chat pmsg,0.0,1.0,0.0,0.0,spam
hi mobil ltgt ad contact list great place send free sm peopl visit fullonsmscom,0.0,0.619,0.381,0.8126,ham
good even sir hope nice day want bring notic late pay rent past month pay ltgt charg felt would inconsider nag someth give great cost that didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank everyth,0.087,0.542,0.371,0.9459,ham
let want hous,0.0,0.606,0.394,0.0772,ham
best line said love wait till day forget u day u realiz u forget gn,0.156,0.41,0.434,0.8316,ham
reach ten morn,0.0,0.645,0.355,0.0258,ham
pussi perfect,0.0,0.213,0.787,0.5719,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
someon contact date servic enter phone becausethey fanci find call landlin pobox wrg p,0.0,1.0,0.0,0.0,spam
messageno responcewhat happend,0.0,1.0,0.0,0.0,ham
also where piec,0.0,1.0,0.0,0.0,ham
wiskey brandi rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukk,0.0,1.0,0.0,0.0,ham
boo how thing im back home littl bore alreadi,0.2,0.8,0.0,-0.25,ham
first gain ltgt kg sinc took second done blood sugar test ok blood pressur within normal limit worri,0.0,0.741,0.259,0.6808,ham
pick ur fone u dumb,0.452,0.548,0.0,-0.5106,ham
thank da thangam feel happi dear also miss da,0.126,0.472,0.402,0.5423,ham
okey doke im home dress co lay around ill speak later bout time stuff,0.177,0.823,0.0,-0.4215,ham
dont run away frm u walk slowli amp kill u dont care enough stop,0.362,0.544,0.093,-0.7536,ham
babe im back come back,0.0,1.0,0.0,0.0,ham
well told other youd marri,0.0,0.656,0.344,0.2732,ham
neshanthtel r u,0.0,1.0,0.0,0.0,ham
yo yo yo byatch whassup,0.0,1.0,0.0,0.0,ham
oh kay sat right,0.0,1.0,0.0,0.0,ham
hi roger cl,0.0,1.0,0.0,0.0,ham
babe u want dont u babi im nasti thing filthyguy fanci rude time sexi bitch go slo n hard txt xxx slomsg,0.298,0.655,0.047,-0.7845,spam
oh oh wast den muz chiong sat n sun liao,0.0,1.0,0.0,0.0,ham
jesu christ bitch im tri give drug answer fuck phone,0.477,0.523,0.0,-0.8074,ham
pleas give pick tuesday even ok,0.0,0.694,0.306,0.296,ham
im meet darren,0.0,1.0,0.0,0.0,ham
one best dialogu cute reltnship wen die dont come near bodi bcoz hand may come wipe ur tear timegud ni,0.129,0.528,0.343,0.7579,ham
solv case man found murder ltdecimalgt ltgt afternoon wife call polic polic question everyon wife siri sleep murder took place cook cook garden pick veget housemaid went post offic children went play neighbour went marriag polic arrest murder immedi who repli reason u r brilliant,0.267,0.632,0.1,-0.9062,ham
dear reach,0.0,0.0,1.0,0.4019,ham
aww that first time u said u miss without ask miss u first love,0.088,0.603,0.309,0.6179,ham
ok thanx gd nite ü,0.0,0.645,0.355,0.296,ham
come right ahmad,0.0,1.0,0.0,0.0,ham
dont know u u dont know send chat let find pmsg rcvd hgsuitelandsrowwjhl ldn year,0.0,1.0,0.0,0.0,spam
lol pleas actual send pic right wan na see pose comb hair dryer someth,0.0,0.823,0.177,0.4215,ham
fp,0.0,1.0,0.0,0.0,ham
huh mean comput scienc like dat one push n,0.0,0.762,0.238,0.3612,ham
could read love answer,0.0,0.417,0.583,0.6369,ham
oh lk tt den take e one tt end cine lor dun wan yogasana oso,0.0,1.0,0.0,0.0,ham
madamregret disturbancemight receiv refer check dlf premaricakindli informedrgdsrakheshkerala,0.0,1.0,0.0,0.0,ham
sm servic inclus text credit pl gotto login qxj unsubscrib stop extra charg help comukcm ae,0.107,0.634,0.259,0.4767,spam
oic better quickli go bath n settl,0.0,0.674,0.326,0.4404,ham
err cud im go pm havent got way contact,0.0,1.0,0.0,0.0,ham
bloo bloo bloo ill miss first bowl,0.468,0.532,0.0,-0.5267,ham
lmao fun,0.0,0.0,1.0,0.802,ham
oh k kbut big hitteranyway good,0.0,0.633,0.367,0.4404,ham
hey almost forgot happi bday babe love ya,0.0,0.625,0.375,0.6369,ham
valentin day special win quiz take partner trip lifetim send go pmsg rcvd custcar,0.0,0.649,0.351,0.7579,spam
think move ltgt week,0.0,1.0,0.0,0.0,ham
she find sent offlin messag know anjola,0.0,1.0,0.0,0.0,ham
guess ithi first time creat web page read wrote im wait opinion want friend,0.0,0.727,0.273,0.5423,spam
txting drive,0.0,1.0,0.0,0.0,ham
that good let thank god pleas complet drug lot water beauti day,0.0,0.545,0.455,0.7579,ham
realli dun bluff leh u sleep earli nite,0.0,1.0,0.0,0.0,ham
indian r poor india poor countri say one swiss bank director say ltgt lac crore indian money deposit swiss bank use taxless budget ltgt yr give ltgt crore job indian villag delhi lane road forev free power supli ltgt social project everi citizen get monthli ltgt ltgt yr need world bank amp imf loan think money block rich politician full right corrupt politician itna forward karo ki pura india padhegm,0.112,0.802,0.085,-0.296,ham
uncl boy need movi oh guid plu know torrent particularli legal system slow gr day plu start co dont meet onlin honey moon,0.0,0.936,0.064,0.128,ham
oh ya ya rememb da,0.0,1.0,0.0,0.0,ham
btw regard realli tri see anyon els th guy commit random dude,0.0,0.833,0.167,0.296,ham
ur chanc win cash everi wk txt play tsc custcar xpwk,0.0,0.592,0.408,0.7351,spam
busi juz dun wan go earli hee,0.0,1.0,0.0,0.0,ham
rightio well arent bright earli morn,0.283,0.47,0.247,-0.0788,ham
great im church holla get,0.0,0.494,0.506,0.6249,ham
back brum thank put us keep us happi see soon,0.0,0.783,0.217,0.3612,ham
donno scorabl,0.0,1.0,0.0,0.0,ham
ltgt great loxahatche xma tree burn updat total see star,0.0,0.687,0.313,0.6249,ham
ye dont care need bad princess,0.277,0.422,0.301,0.0572,ham
guy kadeem hasnt sell sinc break know one guy he paranoid fuck doesnt like sell without cant til late tonight,0.309,0.691,0.0,-0.7657,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
tmr ü brin lar aiya later come n c lar mayb ü neva set properli ü got da help sheet wif ü,0.0,0.886,0.114,0.4019,ham
u knw di ltgt,0.0,1.0,0.0,0.0,ham
dun believ wat,0.0,1.0,0.0,0.0,ham
kgive back thank,0.0,0.444,0.556,0.3612,ham
know complain num onlybettr directli go bsnl offc nd appli,0.217,0.783,0.0,-0.3612,ham
okay ive seen pick friday,0.0,0.678,0.322,0.2263,ham
much pay suganya,0.412,0.588,0.0,-0.1027,ham
left dessert u wan go suntec look u,0.0,1.0,0.0,0.0,ham
abeg make profit start use get sponsor next event,0.0,0.734,0.266,0.4404,ham
onum ela pa normal,0.0,1.0,0.0,0.0,ham
kkhow sister kid,0.0,1.0,0.0,0.0,ham
cool ill text im way,0.346,0.37,0.284,-0.128,ham
nope meanwhil talk say make greet,0.0,0.685,0.315,0.3182,ham
cant talk nowi call candont keep call,0.0,1.0,0.0,0.0,ham
anyth lar,0.0,1.0,0.0,0.0,ham
rose need water season need chang poet need imaginationmi phone need ur sm need ur love frndship forev,0.0,0.802,0.198,0.6369,ham
good afternoon babe goe day job prospect yet miss love sigh,0.089,0.333,0.578,0.8316,ham
pick drop carso problem,0.706,0.294,0.0,-0.5859,ham
si think wast rr,0.0,1.0,0.0,0.0,ham
world famamu,0.0,1.0,0.0,0.0,ham
come friday leav pongaldo get news work place,0.0,1.0,0.0,0.0,ham
lol well dont without could big sale togeth,0.0,0.55,0.45,0.5994,ham
way,0.0,1.0,0.0,0.0,ham
eat old airport road oredi got lot pple,0.0,1.0,0.0,0.0,ham
sri cant talk phone parent,0.0,1.0,0.0,0.0,ham
final chanc claim ur worth discount voucher today text ye savamob member offer mobil cs savamob pobox muz sub,0.0,0.905,0.095,0.2263,spam
ok lor wat time ü finish,0.0,0.694,0.306,0.296,ham
princess like make love ltgt time per night hope that problem,0.14,0.363,0.497,0.7845,ham
mm way railway,0.0,1.0,0.0,0.0,ham
dnt wnt tlk wid u,0.0,1.0,0.0,0.0,ham
im done im sorri hope next space give everyth want rememb furnitur im around move lock lock leav key jenn,0.0,0.811,0.189,0.4939,ham
yet id like keep touch easiest way barcelona way ru hous,0.0,0.629,0.371,0.6486,ham
sppok ur mob halloween collect nokia logop messag plu free eeri tone txt card spook,0.0,0.809,0.191,0.5106,spam
urgent call landlin complementari tenerif holiday cash await collect sae tc po box wa px ppm sender hol offer,0.147,0.612,0.241,0.0772,spam
kdo even daurgent,0.0,1.0,0.0,0.0,ham
pansi youv live jungl two year drive worri,0.0,1.0,0.0,0.0,ham
mm kanji dont eat anyth heavi ok,0.0,0.732,0.268,0.296,ham
promis get soon youll text morn let know made ok,0.0,0.804,0.196,0.296,ham
lol that differ dont go tri find everi real life photo ever took,0.0,0.811,0.189,0.4215,ham
dont thnk wrong call us,0.0,0.61,0.39,0.3724,ham
k ill drinkpa need sr model pl send mail id pa,0.219,0.781,0.0,-0.4215,ham
aiyah e rain like quit big leh drizzl least run home,0.0,0.8,0.2,0.3612,ham
doc appoint next week im tire shove stuff ugh couldnt normal bodi,0.203,0.797,0.0,-0.4215,ham
dun b sad dun thk abt alreadi concentr ur paper k,0.237,0.763,0.0,-0.4767,ham
greet consid excus,0.0,0.465,0.535,0.3182,ham
drama plsi enough famili struggl hot sun strang placeno reason ego go invit actual necess gowait seriou reppurcuss,0.0,1.0,0.0,0.0,ham
releas anoth italian one today cosign option,0.0,1.0,0.0,0.0,ham
mu tri figur much money everyon ga alcohol jay tri figur weed budget,0.0,1.0,0.0,0.0,ham
winner valu network custom hvae select receiv reward collect call valid hour aclpm,0.0,0.595,0.405,0.8176,spam
hcl chennai requir fresher voic processexcel english neededsalari upto ltgt call mssuman ltgt telephon interview via indyarockscom,0.0,1.0,0.0,0.0,ham
dai da send resum id,0.0,1.0,0.0,0.0,ham
know ltgt ill around,0.483,0.517,0.0,-0.4215,ham
yup ive finish c ü,0.0,1.0,0.0,0.0,ham
rememb ask alex pizza,0.0,1.0,0.0,0.0,ham
datoday also forgot,0.0,1.0,0.0,0.0,ham
ola would get back mayb today told direct link us get car bid onlin arrang ship get cut u partnership u invest money ship take care restuwud b self reliant soon dnt worri,0.057,0.815,0.128,0.3818,ham
fwiw reason im around time smoke ga afford around someon tell appar happen somebodi want light,0.0,0.92,0.08,0.0772,ham
hello boytoy made home constant thought love hope nice visit cant wait till come home kiss,0.0,0.486,0.514,0.9136,ham
congrat kanowhr treat maga,0.0,0.526,0.474,0.4019,ham
u talk,0.0,1.0,0.0,0.0,ham
yup,0.0,1.0,0.0,0.0,ham
ok,0.0,0.0,1.0,0.296,ham
u wake alreadi wat u u pick us later rite im take sq reach ard smth like dat u check e arriv time c ya soon,0.0,0.87,0.13,0.3818,ham
yunni im walk citylink ü faster come hungri,0.0,1.0,0.0,0.0,ham
er yep sure prop,0.0,0.308,0.692,0.5423,ham
hiya u pay money account thank got pleasant surpris check balanc u c dont get statement acc,0.066,0.66,0.274,0.6597,ham
u nokia plu free digit camera u get u win free auction take part send nokia poboxtcrw,0.0,0.574,0.426,0.886,spam
ok ill send ltdecimalgt ok,0.304,0.217,0.478,0.1531,ham
bognor splendid time year,0.0,0.441,0.559,0.5859,ham
yesim offic da,0.0,1.0,0.0,0.0,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
joy father john john name joy father mandan,0.0,0.441,0.559,0.8225,ham
ok ask abt e movi u wan ktv oso,0.0,0.784,0.216,0.296,ham
misplac number send text old number wonder ive heard year best mcat got number atlanta friend,0.0,0.493,0.507,0.8519,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
dunno lei might b eatin wif fren ü wan eat wait ü lar,0.0,1.0,0.0,0.0,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
free entri weekli comp send word win tc,0.0,0.458,0.542,0.7964,spam
say slowli godi love amp need youclean heart bloodsend ten special peopl amp u c miracl tomorrow itplspl,0.0,0.575,0.425,0.9022,ham
u noe send file comput,0.0,1.0,0.0,0.0,ham
mmmmm love wake word morn miss love hope day goe well happi wait us togeth,0.064,0.4,0.536,0.9153,ham
jay say hell put ltgt,0.535,0.465,0.0,-0.6808,ham
come sec there somebodi want see,0.0,0.794,0.206,0.0772,ham
sun anti sleep medicin,0.434,0.566,0.0,-0.3182,ham
what happen gotten job begun registr perman resid,0.0,1.0,0.0,0.0,ham
yup ok,0.0,0.312,0.688,0.296,ham
glad went well come well plenti time clair goe work,0.0,0.493,0.507,0.7351,ham
ok enjoy r u home,0.0,0.357,0.643,0.6597,ham
pl pl send mail know rel come deliv know cost risk benefit anyth els thank,0.107,0.612,0.281,0.5267,ham
like,0.0,0.0,1.0,0.3612,ham
that haf combin n c lor,0.0,1.0,0.0,0.0,ham
monthli amount terribl pay anyth till month finish school,0.149,0.851,0.0,-0.1027,ham
hmmmhow mani player select,0.0,1.0,0.0,0.0,ham
said gon na snow start around pm tonit predict inch accumul,0.0,1.0,0.0,0.0,ham
dont send plu how mode,0.0,1.0,0.0,0.0,ham
aiyo pleas ü got time meh,0.206,0.794,0.0,-0.0772,ham
packag program well,0.0,0.488,0.512,0.2732,ham
sister belong famili hope tomorrow pray herwho fate shoranur train incid let hold hand togeth amp fuell love amp concern prior grief amp pain pl join di chain amp pass stop violenc women,0.179,0.515,0.305,0.7269,ham
guy ask get slipper gone last year,0.0,1.0,0.0,0.0,ham
compani goodenviron terrif food realli nice,0.0,0.641,0.359,0.4215,ham
text get rington logo game question,0.0,1.0,0.0,0.0,spam
honestli ive made love cup tea promptli drop key burnt finger get,0.129,0.613,0.258,0.4767,ham
yup studi surf lor im e lazi mode today,0.0,1.0,0.0,0.0,ham
pleas sen kind advic pleas come tri,0.0,0.638,0.362,0.5267,ham
im done c ü,0.0,1.0,0.0,0.0,ham
oh fine ill tonight,0.424,0.303,0.273,-0.25,ham
ü give time walk,0.0,1.0,0.0,0.0,ham
ill reach ard min ok,0.346,0.247,0.407,-0.128,ham
freemsg award free mini digit camera repli snap collect prize quizclub opt stop pwk sprwm ph,0.091,0.494,0.416,0.836,spam
fuck babe happen come never came back,0.368,0.632,0.0,-0.5423,ham
messag brought gmw ltd connect,0.0,1.0,0.0,0.0,spam
friend want drive em someplac probabl take,0.0,0.526,0.474,0.5423,ham
also thk fast xy suggest one u dun wan ok go rain leh got gd,0.0,0.864,0.136,0.296,ham
still get good,0.0,0.408,0.592,0.4404,ham
mayb pressi,0.0,1.0,0.0,0.0,ham
yeah ill leav mayb ish,0.35,0.375,0.275,-0.1531,ham
kkim also finewhen complet cours,0.0,1.0,0.0,0.0,ham
sea lay rock rock envelop envelop paper paper word,0.0,1.0,0.0,0.0,ham
told dr appt next week think im gon na die told check noth worri didnt listen,0.206,0.794,0.0,-0.5994,ham
room need,0.0,1.0,0.0,0.0,ham
dont want hear anyth,0.289,0.711,0.0,-0.0572,ham
hey leav friday wait ask superior tell,0.0,0.632,0.368,0.5423,ham
ultim tor motiv tui achiev korli,0.0,1.0,0.0,0.0,ham
work time,0.0,1.0,0.0,0.0,ham
dont worri well finish march ish,0.266,0.734,0.0,-0.2057,ham
hous water dock boat roll newscast dabbl jazz flute behind wheel,0.0,1.0,0.0,0.0,ham
congrat mobil g videophon r call videochat wid ur mate play java game dload polyph music nolin rentl bx ip p,0.0,0.893,0.107,0.34,spam
next amaz xxx picsfre video sent enjoy one vid enough day text back keyword picsfre get next video,0.0,0.842,0.158,0.4939,spam
that go ruin thesi,0.559,0.441,0.0,-0.5859,ham
sch neva mind u eat st lor,0.0,1.0,0.0,0.0,ham
hey what u sleep morn,0.0,1.0,0.0,0.0,ham
erm thought contract ran theth octob,0.0,1.0,0.0,0.0,ham
dunno let go learn pilat,0.0,1.0,0.0,0.0,ham
u subscrib best mobil content servic uk per ten day send stop helplin,0.126,0.632,0.241,0.4588,spam
yup im elabor safeti aspect issu,0.0,1.0,0.0,0.0,ham
free tarot text find love life tri free text chanc free msg,0.0,0.362,0.638,0.9337,spam
goodmorn today late hr,0.0,1.0,0.0,0.0,ham
hi happi birthday hi hi hi hi hi hi hi,0.0,1.0,0.0,0.0,ham
outsid offic take,0.0,1.0,0.0,0.0,ham
dont respond imma assum your still asleep imma start call n shit,0.247,0.753,0.0,-0.5574,ham
aight see bit,0.0,1.0,0.0,0.0,ham
superior tell friday leav depart except oursso leav youani way call wahe fathima hr conform,0.0,0.8,0.2,0.5423,ham
join uk horniest dog servic u sex nite sign follow instruct txt entri,0.0,0.845,0.155,0.296,spam
lol take member said aunt flow didnt visit month caus develop ovarian cyst bc way shrink,0.0,0.843,0.157,0.4215,ham
still work go onit small hous,0.0,1.0,0.0,0.0,ham
friend got say he up order gram he got ltgt get,0.0,0.758,0.242,0.4939,ham
tmr timin still da wat co got lesson,0.0,1.0,0.0,0.0,ham
that thing ape u fight death keep someth minut u let go that,0.371,0.629,0.0,-0.7579,ham
sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr sptyron,0.0,0.667,0.333,0.7906,spam
im gon na abl late notic ill home week anyway plan,0.219,0.781,0.0,-0.4215,ham
got fujitsu ibm hp toshiba got lot model say,0.0,1.0,0.0,0.0,ham
oki thanx,0.0,1.0,0.0,0.0,ham
gosh pain spose better come,0.359,0.326,0.315,-0.1027,ham
usualiam fine happi amp well,0.0,0.435,0.565,0.4404,ham
oki,0.0,1.0,0.0,0.0,ham
gon na get rimac access,0.0,1.0,0.0,0.0,ham
im arestaur eat squid wan na dosometh late,0.0,1.0,0.0,0.0,ham
call time job today ok umma ask speed,0.0,0.761,0.239,0.296,ham
hello ucal wen u finish wrki fanci meetin wiv u tonit need break dabook hr last nite today wrk,0.0,1.0,0.0,0.0,ham
r u sam p eachoth meet go hous,0.0,1.0,0.0,0.0,ham
yeah lol luckili didnt star role like,0.19,0.36,0.45,0.4386,ham
hello madam,0.0,1.0,0.0,0.0,ham
awesom text your restock,0.0,1.0,0.0,0.0,ham
usualiam fine happi amp well,0.0,0.435,0.565,0.4404,ham
knock knock txt whose enter r weekli draw gift voucher store yr choic tc age stoptxtstopweek,0.0,0.838,0.162,0.4404,spam
ye innoc fun,0.0,0.377,0.623,0.5106,ham
thank send mental abil question,0.0,0.615,0.385,0.3612,ham
sir hope day go smoothli realli hope wont bother bill cant settl month extra cash know challeng time also let know,0.0,0.697,0.303,0.7805,ham
marrow wed ltgt aha,0.0,1.0,0.0,0.0,ham
went ur hon lab one,0.0,1.0,0.0,0.0,ham
cant pick phone right pl send messag,0.0,1.0,0.0,0.0,ham
hey pple nightsexcel locat wif breakfast hamper,0.0,1.0,0.0,0.0,ham
hi mailbox messag sm alert match pleas call back retriev messag match ccpmin,0.0,0.845,0.155,0.296,spam
come,0.0,1.0,0.0,0.0,ham
lol nah wasnt bad thank good b home quit realiti check how ur day u anyth websit,0.251,0.509,0.24,0.1862,ham
ok lor,0.0,0.312,0.688,0.296,ham
im come home dinner,0.0,1.0,0.0,0.0,ham
daal r ltgt,0.0,1.0,0.0,0.0,ham
free ring tone text poli everi week get new tone yr wk,0.0,0.769,0.231,0.5106,spam
unni thank dear rechargerakhesh,0.0,0.282,0.718,0.6249,ham
know im lack particular dramastorm detail part im worri,0.223,0.777,0.0,-0.3182,ham
haha cant tmr forfeit haha,0.292,0.354,0.354,0.1331,ham
hey glad u r better hear u treat urself digi cam good r pm fab new year c u coupla wk,0.0,0.525,0.475,0.926,ham
way im go back,0.0,1.0,0.0,0.0,ham
urgent mobil xxx bonu caller prize nd attempt reach call asap boxnqp ppm,0.0,0.617,0.383,0.6369,spam
cal sir meet,0.0,1.0,0.0,0.0,ham
that love hear v see sundayish,0.0,0.543,0.457,0.6369,ham
sorri da thangam sorri held prasad,0.0,1.0,0.0,0.0,ham
tiwari rcbbattl bang kochi,0.0,1.0,0.0,0.0,ham
thank god bed,0.0,0.179,0.821,0.5574,ham
dont cancer mom make big deal regular checkup aka pap smear,0.166,0.599,0.234,0.2537,ham
gobi art colleg,0.0,1.0,0.0,0.0,ham
want talk,0.0,0.435,0.565,0.0772,ham
pandi join w technolog todayh got job,0.0,0.732,0.268,0.296,ham
guarante latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnwh pmtmsgrcvd,0.0,0.809,0.191,0.5106,spam
tri get lost fact tee hee,0.315,0.685,0.0,-0.3182,ham
hi spoke maneesha v wed like know satisfi experi repli toll free ye,0.0,0.655,0.345,0.7003,ham
friend use call,0.0,0.385,0.615,0.4939,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
em uscedu great time argentina sad secretari everyth bless,0.194,0.375,0.431,0.5859,ham
taxt massagetiepo argh ok lool,0.0,0.645,0.355,0.296,ham
hi pleas get ltgt dollar loan ill pay back mid februari pl,0.296,0.704,0.0,-0.4939,ham
